contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
071,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
2. TheLoan (Loan) rdf:type SecuredLoan (Class)
3. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
4. Crestview Financial Group (Entity) rdf:type Corporation (Class)
5. Wells Fargo Home Mortgage (Entity) rdf:type FinancialInstitution (Class)
6. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
7. TheLoan (Loan) hasScheduledUnpaidBalance USD 51,888.10 (Balance)
8. TheLoan (Loan) rdf:type CommercialLoan (Class)
9. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (FinancialInstitution)
10. TheLoan (Loan) hasBorrower Crestview Financial Group (Corporation)
11. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)
12. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
13. TheLoan (Loan) hasInterestRate 4.2% (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 8:58:04 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0736,0.7578,0.898,0.822,12.81339406967163,19.17277431488037,2.8855066299438477,34.872538328170776
071,ovrag,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,,4,False,,,,0.2338,0.8074,0.9061,0.8539,10.062080144882202,110.10324263572693,2.045071840286255,122.21105313301086
071,plain,Q1,Loan type classification,CLASH,True,secured_unsecured,,1,False,,,,0.2308,0.8814,0.8859,0.8836,0.959507942199707,0.0,0.0,0.9595208168029785
071,plain,Q2,Party classification,CLASH,True,secured_unsecured,,1,False,,,,0.359,0.9237,0.9128,0.9182,1.4301490783691406,0.0,0.0,1.4301588535308838
071,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.1667,0.8926,0.8736,0.883,1.1182758808135986,0.0,0.0,1.1182851791381836
071,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.4231,0.8892,0.9425,0.9151,1.1482560634613037,0.0,0.0,1.1482820510864258
071,plain,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,,1,False,,,,0.3579,0.849,0.9074,0.8772,2.079345941543579,0.0,0.0,2.079380989074707
072,ovrag,Q1,Loan type classification,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type ConsumerLoan (Class)
2. TheLoan (Loan) rdf:type SecuredLoan (Class)
3. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
4. TheLoan (Loan) rdf:type Mortgage (Class)
5. TheLoan (Loan) hasLender American Express (FinancialInstitution)
6. TheLoan (Loan) hasBorrower Samantha Edwards (NaturalPerson)
7. TheLoan (Loan) hasLoanAmount USD 335,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 2.8% (Literal)
9. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:01:21 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0741,0.8206,0.8892,0.8535,7.978755235671997,10.756371021270752,2.910444974899292,21.646218061447144
072,ovrag,Q2,Party classification,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. Samantha Edwards (Entity) rdf:type NaturalPerson (Class)
2. American Express (Entity) rdf:type FinancialInstitution (Class)
3. TheLoan (Loan) rdf:type SecuredLoan (Class)
4. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
5. TheLoan (Loan) rdf:type Mortgage (Class)
6. TheLoan (Loan) hasLender American Express (FinancialInstitution)
7. TheLoan (Loan) hasBorrower Samantha Edwards (NaturalPerson)
8. TheLoan (Loan) hasLoanAmount USD 335,000.00 (Literal)
9. TheLoan (Loan) hasInterestRate 2.8% (Literal)
10. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)
11. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:01:52 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1379,0.8271,0.8798,0.8526,8.716755151748657,13.870370388031006,2.561762809753418,25.149457931518555
072,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLender (Lender) rdf:type FinancialInstitution (Class)
6. TheBorrower (Borrower) rdf:type Corporation (Class)
7. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
8. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
9. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
10. TheLoan (Loan) hasInterestRate 4.2% (Literal)
11. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:02:23 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1839,0.8561,0.8423,0.8491,6.0390846729278564,12.778252601623535,3.1071550846099854,21.92487096786499
072,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
2. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
3. TheLoan (Loan) hasLoanBalance USD 1,900,000.00 (MonetaryAmount)
4. TheLoan (Loan) hasIndividualPayment USD 51,888.10 (MonetaryAmount)
5. TheLoan (Loan) rdf:type SecuredLoan (Class)
6. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
7. TheLoan (Loan) rdf:type CommercialLoan (Class)
8. TheLender (Lender) rdf:type FinancialInstitution (Class)
9. TheBorrower (Borrower) rdf:type Corporation (Class)
10. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
11. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
12. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
13. TheLoan (Loan) hasInterestRate 4.2% (Literal)
14. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:02:51 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2171,0.841,0.94,0.8877,6.4819495677948,12.585248231887817,2.972374200820923,22.040432929992676
